Goal,Number of Players,Number of Rounds,End Result
[ ][*][ ][ ],6,8,Player 2 wins
[ ][*][ ][ ],6,8,Player 2 wins
[ ][*][ ][ ],6,8,Player 2 wins
[ ][*][ ][ ],6,8,Player 2 wins
[ ][*][ ][ ],6,7,Player 0 wins
[ ][*][ ][ ],6,7,Player 0 wins
[ ][*][ ][ ],6,7,Player 0 wins
[ ][*][ ][ ],6,7,Player 0 wins
[ ][*][ ][ ],6,7,Player 0 wins
[ ][*][ ][ ],6,7,Player 0 wins
[ ][*][ ][ ],6,5,Player 0 wins
[ ][*][ ][ ],6,5,Player 0 wins
[ ][*][ ][ ],6,5,Player 0 wins
[ ][*][ ][ ],6,5,Player 0 wins
[ ][*][ ][ ],6,5,Player 0 wins
[ ][*][ ][ ],6,5,Player 0 wins
[ ][*][ ][ ],6,5,Player 0 wins
[ ][*][ ][ ],6,5,Player 0 wins
[ ][*][ ][ ],6,5,Player 0 wins
[ ][*][ ][ ],6,9,Player 0 wins
[ ][*][ ][ ],6,9,Only action cards left
[ ][*][ ][ ],6,9,Only action cards left
[ ][*][ ][ ],6,6,Player 5 wins
[ ][*][ ][ ],6,6,Player 5 wins
[ ][*][ ][ ],6,6,Player 5 wins
[ ][*][ ][ ],6,6,Player 5 wins
[ ][*][ ][ ],6,6,Player 5 wins
[ ][*][ ][ ],6,5,Player 5 wins
[ ][*][ ][ ],6,5,Player 5 wins
[ ][*][ ][ ],6,5,Player 5 wins
[ ][*][ ][ ],6,5,Player 5 wins
[ ][*][ ][ ],6,5,Player 5 wins
[ ][*][ ][ ],6,5,Player 5 wins
[ ][*][ ][ ],6,5,Player 5 wins
[ ][*][ ][ ],6,8,Player 2 wins
[ ][*][ ][ ],6,8,Player 2 wins
[ ][*][ ][ ],6,8,Player 2 wins
[ ][*][ ][ ],6,8,Player 2 wins
[ ][*][ ][ ],6,8,Player 3 wins
[ ][*][ ][ ],6,8,Player 3 wins
[ ][*][ ][ ],6,8,Player 3 wins
[ ][*][ ][ ],6,8,Player 3 wins
[ ][*][ ][ ],6,12,Player 2 wins
[ ][*][ ][ ],6,12,Player 2 wins
[ ][*][ ][ ],6,11,Player 4 wins
[ ][*][ ][ ],6,4,Player 5 wins
[ ][*][ ][ ],6,4,Player 5 wins
[ ][*][ ][ ],6,4,Player 5 wins
[ ][*][ ][ ],6,4,Player 5 wins
[ ][*][ ][ ],6,4,Player 5 wins
[ ][*][ ][ ],6,4,Player 5 wins
[ ][*][ ][ ],6,4,Player 5 wins
[ ][*][ ][ ],6,4,Player 5 wins
[ ][*][ ][ ],6,4,Player 5 wins
[ ][*][ ][ ],6,4,Player 5 wins
[ ][*][ ][ ],6,4,Player 5 wins
[ ][*][ ][ ],6,4,Player 5 wins
[ ][*][ ][ ],6,4,Player 5 wins
[ ][*][ ][ ],6,4,Player 5 wins
[ ][*][ ][ ],6,3,Player 2 wins
[ ][*][ ][ ],6,3,Player 2 wins
[ ][*][ ][ ],6,3,Player 2 wins
[ ][*][ ][ ],6,3,Player 2 wins
[ ][*][ ][ ],6,3,Player 2 wins
[ ][*][ ][ ],6,3,Player 2 wins
[ ][*][ ][ ],6,3,Player 2 wins
[ ][*][ ][ ],6,3,Player 2 wins
[ ][*][ ][ ],6,3,Player 2 wins
[ ][*][ ][ ],6,3,Player 2 wins
[ ][*][ ][ ],6,3,Player 2 wins
[ ][*][ ][ ],6,3,Player 2 wins
[ ][*][ ][ ],6,3,Player 2 wins
[ ][*][ ][ ],6,3,Player 2 wins
[ ][*][ ][ ],6,3,Player 2 wins
[ ][*][ ][ ],6,26,Player 0 wins
[ ][*][ ][ ],6,11,Player 5 wins
[ ][*][ ][ ],6,12,Player 1 wins
[ ][*][ ][ ],6,7,Player 3 wins
[ ][*][ ][ ],6,13,Only action cards left
[ ][*][ ][ ],6,10,Player 3 wins
[ ][*][ ][ ],6,7,Player 3 wins
[ ][*][ ][ ],6,5,Player 1 wins
[ ][*][ ][ ],6,5,Player 1 wins
[ ][*][ ][ ],6,6,Player 4 wins
[ ][*][ ][ ],6,6,Player 5 wins
[ ][*][ ][ ],6,6,Player 5 wins
[ ][*][ ][ ],6,6,Player 5 wins
[ ][*][ ][ ],6,6,Player 5 wins
[ ][*][ ][ ],6,6,Player 5 wins
[ ][*][ ][ ],6,6,Player 5 wins
[ ][*][ ][ ],6,6,Player 5 wins
[ ][*][ ][ ],6,12,Player 2 wins
[ ][*][ ][ ],6,12,Player 2 wins
[ ][*][ ][ ],6,12,Player 1 wins
[ ][*][ ][ ],6,12,Player 1 wins
[ ][*][ ][ ],6,12,Player 1 wins
[ ][*][ ][ ],7,9,Player 0 wins
[ ][*][ ][ ],7,9,Player 0 wins
[ ][*][ ][ ],7,9,Player 0 wins
[ ][*][ ][ ],7,7,Player 6 wins
[ ][*][ ][ ],7,7,Player 6 wins
[ ][*][ ][ ],7,7,Player 6 wins
[ ][*][ ][ ],7,7,Player 6 wins
[ ][*][ ][ ],7,11,Player 5 wins
[ ][*][ ][ ],7,11,Player 5 wins
[ ][*][ ][ ],7,11,Player 5 wins
[ ][*][ ][ ],7,11,Player 5 wins
[ ][*][ ][ ],7,11,Player 5 wins
[ ][*][ ][ ],7,11,Player 5 wins
[ ][*][ ][ ],7,15,Player 4 wins
[ ][*][ ][ ],7,11,Player 3 wins
[ ][*][ ][ ],7,4,Player 2 wins
[ ][*][ ][ ],7,4,Player 2 wins
[ ][*][ ][ ],7,4,Player 2 wins
[ ][*][ ][ ],7,4,Player 2 wins
[ ][*][ ][ ],7,4,Player 2 wins
[ ][*][ ][ ],7,4,Player 2 wins
[ ][*][ ][ ],7,4,Player 2 wins
[ ][*][ ][ ],7,4,Player 2 wins
[ ][*][ ][ ],7,4,Player 2 wins
[ ][*][ ][ ],7,4,Player 2 wins
[ ][*][ ][ ],7,4,Player 2 wins
[ ][*][ ][ ],7,18,Player 4 wins
[ ][*][ ][ ],7,18,Player 4 wins
[ ][*][ ][ ],7,5,Player 3 wins
[ ][*][ ][ ],7,5,Player 3 wins
[ ][*][ ][ ],7,5,Player 3 wins
[ ][*][ ][ ],7,5,Player 3 wins
[ ][*][ ][ ],7,5,Player 3 wins
[ ][*][ ][ ],7,5,Player 3 wins
[ ][*][ ][ ],7,5,Player 3 wins
[ ][*][ ][ ],7,7,Player 2 wins
[ ][*][ ][ ],7,7,Player 2 wins
[ ][*][ ][ ],7,7,Player 2 wins
[ ][*][ ][ ],7,7,Player 2 wins
[ ][*][ ][ ],7,7,Player 2 wins
[ ][*][ ][ ],7,7,Player 2 wins
[ ][*][ ][ ],7,7,Player 2 wins
[ ][*][ ][ ],7,7,Player 2 wins
[ ][*][ ][ ],7,7,Player 6 wins
[ ][*][ ][ ],7,7,Player 6 wins
[ ][*][ ][ ],7,7,Player 6 wins
[ ][*][ ][ ],7,5,Player 5 wins
[ ][*][ ][ ],7,5,Player 5 wins
[ ][*][ ][ ],7,5,Player 5 wins
[ ][*][ ][ ],7,5,Player 5 wins
[ ][*][ ][ ],7,5,Player 5 wins
[ ][*][ ][ ],7,5,Player 5 wins
[ ][*][ ][ ],7,5,Player 5 wins
[ ][*][ ][ ],7,8,Player 0 wins
[ ][*][ ][ ],7,8,Player 0 wins
[ ][*][ ][ ],7,8,Player 0 wins
[ ][*][ ][ ],7,16,Only action cards left
[ ][*][ ][ ],7,5,Player 1 wins
[ ][*][ ][ ],7,8,Player 3 wins
[ ][*][ ][ ],7,8,Player 3 wins
[ ][*][ ][ ],7,4,Player 0 wins
[ ][*][ ][ ],7,4,Player 0 wins
[ ][*][ ][ ],7,4,Player 0 wins
[ ][*][ ][ ],7,4,Player 0 wins
[ ][*][ ][ ],7,4,Player 0 wins
[ ][*][ ][ ],7,4,Player 0 wins
[ ][*][ ][ ],7,4,Player 0 wins
[ ][*][ ][ ],7,4,Player 0 wins
[ ][*][ ][ ],7,4,Player 0 wins
[ ][*][ ][ ],7,10,Only action cards left
[ ][*][ ][ ],7,6,Player 6 wins
[ ][*][ ][ ],7,6,Player 6 wins
[ ][*][ ][ ],7,6,Player 6 wins
[ ][*][ ][ ],7,6,Player 6 wins
[ ][*][ ][ ],7,14,Player 3 wins
[ ][*][ ][ ],7,14,Player 3 wins
[ ][*][ ][ ],7,11,Player 0 wins
[ ][*][ ][ ],7,5,Player 1 wins
[ ][*][ ][ ],7,5,Player 1 wins
[ ][*][ ][ ],7,5,Player 1 wins
[ ][*][ ][ ],7,5,Player 1 wins
[ ][*][ ][ ],7,5,Player 1 wins
[ ][*][ ][ ],7,10,Player 0 wins
[ ][*][ ][ ],7,10,Player 0 wins
[ ][*][ ][ ],7,10,Player 0 wins
[ ][*][ ][ ],7,10,Player 0 wins
[ ][*][ ][ ],7,6,Player 1 wins
[ ][*][ ][ ],7,6,Player 1 wins
[ ][*][ ][ ],7,6,Player 1 wins
[ ][*][ ][ ],7,6,Player 1 wins
[ ][*][ ][ ],7,6,Player 1 wins
[ ][*][ ][ ],7,6,Player 1 wins
[ ][*][ ][ ],7,6,Player 1 wins
[ ][*][ ][ ],7,6,Player 1 wins
[ ][*][ ][ ],7,6,Player 1 wins
[ ][*][ ][ ],7,2,Player 1 wins
[ ][*][ ][ ],7,2,Player 1 wins
[ ][*][ ][ ],7,2,Player 1 wins
[ ][*][ ][ ],7,2,Player 1 wins
[ ][*][ ][ ],7,2,Player 1 wins
[ ][*][ ][ ],7,2,Player 1 wins
[ ][*][ ][ ],7,2,Player 1 wins
[ ][*][ ][ ],7,2,Player 1 wins
[ ][*][ ][ ],7,2,Player 1 wins
[ ][*][ ][ ],7,2,Player 1 wins
[ ][*][ ][ ],7,2,Player 1 wins
[ ][*][ ][ ],7,2,Player 1 wins
[ ][*][ ][ ],7,2,Player 1 wins
[ ][*][ ][ ],7,2,Player 1 wins
[ ][*][ ][ ],7,2,Player 1 wins
[ ][*][ ][ ],7,2,Player 1 wins
[ ][*][ ][ ],7,2,Player 1 wins
[ ][*][ ][ ],7,2,Player 1 wins
[ ][*][ ][ ],7,2,Player 1 wins
[ ][*][ ][ ],7,2,Player 1 wins
[ ][*][ ][ ],7,2,Player 1 wins
[ ][*][ ][ ],7,2,Player 1 wins
[ ][*][ ][ ],7,2,Player 1 wins
[ ][*][ ][ ],7,2,Player 1 wins
[ ][*][ ][ ],7,11,Only action cards left
[ ][*][ ][ ],7,11,Only action cards left
[ ][*][ ][ ],7,11,Player 3 wins
[ ][*][ ][ ],7,11,Player 3 wins
[ ][*][ ][ ],7,13,Only action cards left
[ ][*][ ][ ],7,9,Player 4 wins
[ ][*][ ][ ],7,9,Player 4 wins
[ ][*][ ][ ],7,9,Player 4 wins
[ ][*][ ][ ],7,12,Player 1 wins
[ ][*][ ][ ],7,12,Player 1 wins
[ ][*][ ][ ],7,5,Player 2 wins
[ ][*][ ][ ],7,7,Player 5 wins
[ ][*][ ][ ],7,7,Player 5 wins
[ ][*][ ][ ],7,9,Player 2 wins
[ ][*][ ][ ],7,9,Player 2 wins
[ ][*][ ][ ],7,5,Player 5 wins
[ ][*][ ][ ],7,5,Player 5 wins
[ ][*][ ][ ],7,5,Player 5 wins
[ ][*][ ][ ],7,5,Player 5 wins
[ ][*][ ][ ],7,5,Player 5 wins
[ ][*][ ][ ],7,13,Player 0 wins
[ ][*][ ][ ],7,13,Player 0 wins
[ ][*][ ][ ],7,6,Player 0 wins
[ ][*][ ][ ],7,4,Player 4 wins
[ ][*][ ][ ],7,4,Player 4 wins
[ ][*][ ][ ],7,4,Player 4 wins
[ ][*][ ][ ],7,4,Player 4 wins
[ ][*][ ][ ],7,4,Player 4 wins
[ ][*][ ][ ],7,4,Player 4 wins
[ ][*][ ][ ],7,7,Player 6 wins
[ ][*][ ][ ],7,7,Player 6 wins
[ ][*][ ][ ],7,7,Player 6 wins
[ ][*][ ][ ],7,7,Player 6 wins
[ ][*][ ][ ],7,7,Player 6 wins
[ ][*][ ][ ],7,7,Player 6 wins
[ ][*][ ][ ],7,7,Player 6 wins
[ ][*][ ][ ],7,19,Only action cards left
[ ][*][ ][ ],7,14,Player 2 wins
[ ][*][ ][ ],7,5,Player 1 wins
[ ][*][ ][ ],7,5,Player 1 wins
[ ][*][ ][ ],7,5,Player 1 wins
[ ][*][ ][ ],7,5,Player 1 wins
[ ][*][ ][ ],7,5,Player 1 wins
[ ][*][ ][ ],7,5,Player 1 wins
[ ][*][ ][ ],7,5,Player 1 wins
[ ][*][ ][ ],7,11,Only action cards left
[ ][*][ ][ ],7,11,Only action cards left
[ ][*][ ][ ],7,10,Player 6 wins
[ ][*][ ][ ],7,10,Player 6 wins
[ ][*][ ][ ],7,8,Player 4 wins
[ ][*][ ][ ],7,8,Player 4 wins
[ ][*][ ][ ],7,8,Player 4 wins
[ ][*][ ][ ],7,8,Player 4 wins
[ ][*][ ][ ],7,8,Player 5 wins
[ ][*][ ][ ],7,8,Player 5 wins
[ ][*][ ][ ],7,8,Player 5 wins
[ ][*][ ][ ],7,8,Player 6 wins
[ ][*][ ][ ],7,10,Only action cards left
[ ][*][ ][ ],7,7,Player 4 wins
[ ][*][ ][ ],7,7,Player 4 wins
[ ][*][ ][ ],7,7,Player 4 wins
[ ][*][ ][ ],7,7,Player 4 wins
[ ][*][ ][ ],7,7,Player 4 wins
[ ][*][ ][ ],7,11,Player 1 wins
[ ][*][ ][ ],7,11,Player 1 wins
[ ][*][ ][ ],7,11,Player 1 wins
[ ][*][ ][ ],7,11,Player 1 wins
[ ][*][ ][ ],7,8,Player 1 wins
[ ][*][ ][ ],7,8,Player 5 wins
[ ][*][ ][ ],7,8,Player 5 wins
[ ][*][ ][ ],7,5,Player 0 wins
[ ][*][ ][ ],7,5,Player 0 wins
[ ][*][ ][ ],7,5,Player 0 wins
[ ][*][ ][ ],7,5,Player 0 wins
[ ][*][ ][ ],7,15,Player 6 wins
[ ][*][ ][ ],7,15,Player 4 wins
[ ][*][ ][ ],7,15,Player 4 wins
[ ][*][ ][ ],7,7,Player 1 wins
[ ][*][ ][ ],7,7,Player 1 wins
[ ][*][ ][ ],7,11,Player 2 wins
[ ][*][ ][ ],7,11,Player 2 wins
[ ][*][ ][ ],7,11,Player 3 wins
[ ][*][ ][ ],7,11,Player 3 wins
[ ][*][ ][ ],7,10,Player 2 wins
[ ][*][ ][ ],7,10,Player 2 wins
[ ][*][ ][ ],7,3,Player 1 wins
[ ][*][ ][ ],7,3,Player 1 wins
[ ][*][ ][ ],7,3,Player 1 wins
[ ][*][ ][ ],7,3,Player 1 wins
[ ][*][ ][ ],7,3,Player 1 wins
[ ][*][ ][ ],7,3,Player 1 wins
[ ][*][ ][ ],7,3,Player 1 wins
[ ][*][ ][ ],7,3,Player 1 wins
[ ][*][ ][ ],7,3,Player 1 wins
[ ][*][ ][ ],7,3,Player 1 wins
[ ][*][ ][ ],7,3,Player 1 wins
[ ][*][ ][ ],7,3,Player 1 wins
[ ][*][ ][ ],7,3,Player 1 wins
[ ][*][ ][ ],7,3,Player 1 wins
[ ][*][ ][ ],7,3,Player 1 wins
[ ][*][ ][ ],7,5,Player 4 wins
[ ][*][ ][ ],7,10,Player 5 wins
[ ][*][ ][ ],7,10,Player 5 wins
[ ][*][ ][ ],7,10,Player 5 wins
[ ][*][ ][ ],7,10,Player 5 wins
[ ][*][ ][ ],7,10,Player 5 wins
[ ][*][ ][ ],7,14,Player 1 wins
[ ][*][ ][ ],7,15,Player 5 wins
[ ][*][ ][ ],7,15,Player 5 wins
[ ][*][ ][ ],7,8,Only action cards left
[ ][*][ ][ ],7,8,Only action cards left
[ ][*][ ][ ],7,8,Only action cards left
[ ][*][ ][ ],7,8,Only action cards left
[ ][*][ ][ ],7,8,Player 2 wins
[ ][*][ ][ ],7,8,Player 2 wins
[ ][*][ ][ ],7,8,Player 2 wins
[ ][*][ ][ ],7,8,Player 2 wins
[ ][*][ ][ ],7,8,Player 2 wins
[ ][*][ ][ ],7,9,Player 4 wins
[ ][*][ ][ ],7,9,Player 4 wins
[ ][*][ ][ ],7,9,Player 4 wins
[ ][*][ ][ ],7,9,Player 4 wins
[ ][*][ ][ ],7,15,Player 3 wins
[ ][*][ ][ ],7,15,Player 3 wins
[ ][*][ ][ ],7,9,Player 1 wins
[ ][*][ ][ ],7,9,Player 1 wins
[ ][*][ ][ ],7,9,Player 1 wins
[ ][*][ ][ ],7,10,Player 0 wins
[ ][*][ ][ ],7,10,Player 0 wins
[ ][*][ ][ ],7,10,Player 0 wins
[ ][*][ ][ ],7,7,Player 1 wins
[ ][*][ ][ ],7,7,Player 1 wins
[ ][*][ ][ ],7,7,Player 1 wins
[ ][*][ ][ ],7,10,Player 0 wins
[ ][*][ ][ ],7,14,Player 1 wins
[ ][*][ ][ ],7,9,Player 1 wins
[ ][*][ ][ ],7,9,Player 1 wins
[ ][*][ ][ ],7,9,Player 1 wins
[ ][*][ ][ ],7,9,Player 1 wins
[ ][*][ ][ ],7,13,Player 2 wins
[ ][*][ ][ ],7,13,Player 2 wins
[ ][*][ ][ ],7,11,Only action cards left
[ ][*][ ][ ],7,11,Only action cards left
[ ][*][ ][ ],7,9,Only action cards left
[ ][*][ ][ ],7,7,Player 5 wins
[ ][*][ ][ ],7,7,Player 5 wins
[ ][*][ ][ ],7,7,Player 5 wins
[ ][*][ ][ ],7,7,Player 5 wins
[ ][*][ ][ ],7,7,Player 5 wins
[ ][*][ ][ ],7,7,Player 5 wins
[ ][*][ ][ ],7,7,Player 5 wins
[ ][*][ ][ ],7,8,Player 3 wins
[ ][*][ ][ ],7,8,Player 3 wins
[ ][*][ ][ ],7,8,Player 3 wins
[ ][*][ ][ ],7,6,Player 6 wins
[ ][*][ ][ ],7,6,Player 6 wins
[ ][*][ ][ ],7,6,Player 6 wins
[ ][*][ ][ ],7,6,Player 6 wins
[ ][*][ ][ ],7,6,Player 6 wins
[ ][*][ ][ ],7,6,Player 6 wins
[ ][*][ ][ ],7,6,Player 6 wins
[ ][*][ ][ ],7,8,Only action cards left
[ ][*][ ][ ],7,8,Only action cards left
[ ][*][ ][ ],7,8,Only action cards left
[ ][*][ ][ ],7,8,Player 6 wins
[ ][*][ ][ ],7,8,Player 6 wins
[ ][*][ ][ ],7,2,Player 2 wins
[ ][*][ ][ ],7,13,Player 3 wins
[ ][*][ ][ ],7,13,Player 3 wins
[ ][*][ ][ ],7,5,Player 1 wins
[ ][*][ ][ ],7,5,Player 1 wins
[ ][*][ ][ ],7,5,Player 1 wins
[ ][*][ ][ ],7,5,Player 1 wins
[ ][*][ ][ ],7,5,Player 1 wins
[ ][*][ ][ ],7,5,Player 1 wins
[ ][*][ ][ ],7,5,Player 1 wins
[ ][*][ ][ ],7,5,Player 1 wins
[ ][*][ ][ ],7,9,Player 0 wins
[ ][*][ ][ ],7,9,Player 0 wins
[ ][*][ ][ ],7,9,Player 0 wins
[ ][*][ ][ ],7,8,Player 0 wins
[ ][*][ ][ ],8,8,Player 6 wins
[ ][*][ ][ ],8,8,Player 6 wins
[ ][*][ ][ ],8,4,Player 3 wins
[ ][*][ ][ ],8,4,Player 3 wins
[ ][*][ ][ ],8,4,Player 3 wins
[ ][*][ ][ ],8,4,Player 3 wins
[ ][*][ ][ ],8,4,Player 3 wins
[ ][*][ ][ ],8,4,Player 3 wins
[ ][*][ ][ ],8,4,Player 3 wins
[ ][*][ ][ ],8,4,Player 3 wins
[ ][*][ ][ ],8,4,Player 3 wins
[ ][*][ ][ ],8,4,Player 3 wins
[ ][*][ ][ ],8,5,Player 5 wins
[ ][*][ ][ ],8,5,Player 5 wins
[ ][*][ ][ ],8,5,Player 5 wins
[ ][*][ ][ ],8,5,Player 5 wins
[ ][*][ ][ ],8,5,Player 5 wins
[ ][*][ ][ ],8,5,Player 5 wins
[ ][*][ ][ ],8,5,Player 5 wins
[ ][*][ ][ ],8,7,Player 0 wins
[ ][*][ ][ ],8,7,Player 0 wins
[ ][*][ ][ ],8,7,Player 0 wins
[ ][*][ ][ ],8,7,Player 0 wins
[ ][*][ ][ ],8,7,Player 0 wins
[ ][*][ ][ ],8,7,Player 0 wins
[ ][*][ ][ ],8,7,Player 0 wins
[ ][*][ ][ ],8,11,Player 5 wins
[ ][*][ ][ ],8,11,Player 5 wins
[ ][*][ ][ ],8,8,Player 0 wins
[ ][*][ ][ ],8,8,Player 0 wins
[ ][*][ ][ ],8,8,Player 0 wins
[ ][*][ ][ ],8,1,Player 7 wins
[ ][*][ ][ ],8,1,Player 7 wins
[ ][*][ ][ ],8,1,Player 7 wins
[ ][*][ ][ ],8,1,Player 7 wins
[ ][*][ ][ ],8,1,Player 7 wins
[ ][*][ ][ ],8,1,Player 7 wins
[ ][*][ ][ ],8,1,Player 7 wins
[ ][*][ ][ ],8,1,Player 7 wins
[ ][*][ ][ ],8,1,Player 7 wins
[ ][*][ ][ ],8,1,Player 7 wins
[ ][*][ ][ ],8,1,Player 7 wins
[ ][*][ ][ ],8,1,Player 7 wins
[ ][*][ ][ ],8,1,Player 7 wins
[ ][*][ ][ ],8,1,Player 7 wins
[ ][*][ ][ ],8,1,Player 7 wins
[ ][*][ ][ ],8,1,Player 7 wins
[ ][*][ ][ ],8,1,Player 7 wins
[ ][*][ ][ ],8,4,Player 5 wins
[ ][*][ ][ ],8,4,Player 5 wins
[ ][*][ ][ ],8,4,Player 5 wins
[ ][*][ ][ ],8,4,Player 5 wins
[ ][*][ ][ ],8,6,Player 4 wins
[ ][*][ ][ ],8,6,Player 4 wins
[ ][*][ ][ ],8,6,Player 4 wins
[ ][*][ ][ ],8,6,Player 4 wins
[ ][*][ ][ ],8,6,Player 4 wins
[ ][*][ ][ ],8,6,Player 4 wins
[ ][*][ ][ ],8,7,Player 2 wins
[ ][*][ ][ ],8,7,Player 2 wins
[ ][*][ ][ ],8,7,Player 2 wins
[ ][*][ ][ ],8,7,Player 2 wins
[ ][*][ ][ ],8,7,Player 2 wins
[ ][*][ ][ ],8,7,Player 2 wins
[ ][*][ ][ ],8,7,Player 2 wins
[ ][*][ ][ ],8,7,Player 2 wins
[ ][*][ ][ ],8,7,Player 2 wins
[ ][*][ ][ ],8,7,Player 5 wins
[ ][*][ ][ ],8,7,Player 5 wins
[ ][*][ ][ ],8,7,Player 5 wins
[ ][*][ ][ ],8,7,Player 5 wins
[ ][*][ ][ ],8,7,Player 5 wins
[ ][*][ ][ ],8,7,Player 5 wins
[ ][*][ ][ ],8,9,Player 4 wins
[ ][*][ ][ ],8,9,Player 4 wins
[ ][*][ ][ ],8,9,Player 4 wins
[ ][*][ ][ ],8,9,Player 4 wins
[ ][*][ ][ ],8,8,Only action cards left
[ ][*][ ][ ],8,8,Only action cards left
[ ][*][ ][ ],8,8,Only action cards left
[ ][*][ ][ ],8,8,Only action cards left
[ ][*][ ][ ],8,5,Player 3 wins
[ ][*][ ][ ],8,5,Player 3 wins
[ ][*][ ][ ],8,5,Player 3 wins
[ ][*][ ][ ],8,5,Player 3 wins
[ ][*][ ][ ],8,5,Player 3 wins
[ ][*][ ][ ],8,5,Player 3 wins
[ ][*][ ][ ],8,4,Player 7 wins
[ ][*][ ][ ],8,4,Player 7 wins
[ ][*][ ][ ],8,4,Player 7 wins
[ ][*][ ][ ],8,4,Player 7 wins
[ ][*][ ][ ],8,4,Player 7 wins
[ ][*][ ][ ],8,4,Player 7 wins
[ ][*][ ][ ],8,4,Player 7 wins
[ ][*][ ][ ],8,4,Player 7 wins
[ ][*][ ][ ],8,4,Player 7 wins
[ ][*][ ][ ],8,5,Player 4 wins
[ ][*][ ][ ],8,5,Player 4 wins
[ ][*][ ][ ],8,5,Player 4 wins
[ ][*][ ][ ],8,5,Player 4 wins
[ ][*][ ][ ],8,5,Player 4 wins
[ ][*][ ][ ],8,5,Player 4 wins
[ ][*][ ][ ],8,5,Player 4 wins
[ ][*][ ][ ],8,5,Player 4 wins
[ ][*][ ][ ],8,5,Player 4 wins
[ ][*][ ][ ],8,5,Player 4 wins
[ ][*][ ][ ],8,6,Only action cards left
[ ][*][ ][ ],8,10,Only action cards left
[ ][*][ ][ ],8,10,Only action cards left
[ ][*][ ][ ],8,10,Only action cards left
[ ][*][ ][ ],8,10,Player 4 wins
[ ][*][ ][ ],8,10,Player 4 wins
[ ][*][ ][ ],8,10,Player 4 wins
[ ][*][ ][ ],8,8,Player 1 wins
[ ][*][ ][ ],8,12,Player 6 wins
[ ][*][ ][ ],8,12,Player 6 wins
[ ][*][ ][ ],8,6,Only action cards left
[ ][*][ ][ ],8,6,Only action cards left
[ ][*][ ][ ],8,6,Only action cards left
[ ][*][ ][ ],8,5,Player 4 wins
[ ][*][ ][ ],8,3,Player 2 wins
[ ][*][ ][ ],8,3,Player 2 wins
[ ][*][ ][ ],8,6,Only action cards left
[ ][*][ ][ ],8,10,Player 0 wins
[ ][*][ ][ ],8,5,Player 0 wins
[ ][*][ ][ ],8,7,Player 7 wins
[ ][*][ ][ ],8,14,Player 7 wins
[ ][*][ ][ ],8,5,Player 1 wins
[ ][*][ ][ ],8,5,Player 6 wins
[ ][*][ ][ ],8,5,Player 6 wins
[ ][*][ ][ ],8,3,Player 4 wins
[ ][*][ ][ ],8,10,Only action cards left
[ ][*][ ][ ],8,5,Player 0 wins
[ ][*][ ][ ],8,8,Player 2 wins
[ ][*][ ][ ],8,14,Player 5 wins
[ ][*][ ][ ],8,11,Only action cards left
[ ][*][ ][ ],8,11,Only action cards left
[ ][*][ ][ ],8,8,Only action cards left
[ ][*][ ][ ],8,8,Only action cards left
[ ][*][ ][ ],8,9,Player 5 wins
[ ][*][ ][ ],8,8,Only action cards left
[ ][*][ ][ ],8,8,Only action cards left
[ ][*][ ][ ],8,8,Only action cards left
[ ][*][ ][ ],8,3,Player 0 wins
[ ][*][ ][ ],8,3,Player 0 wins
[ ][*][ ][ ],8,3,Player 0 wins
[ ][*][ ][ ],8,10,Only action cards left
[ ][*][ ][ ],8,10,Only action cards left
[ ][*][ ][ ],8,10,Player 5 wins
[ ][*][ ][ ],8,10,Player 5 wins
[ ][*][ ][ ],8,10,Only action cards left
[ ][*][ ][ ],8,10,Only action cards left
[ ][*][ ][ ],8,7,Player 5 wins
[ ][*][ ][ ],8,7,Player 5 wins
[ ][*][ ][ ],8,7,Player 5 wins
[ ][*][ ][ ],8,12,Player 6 wins
[ ][*][ ][ ],8,12,Player 6 wins
[ ][*][ ][ ],8,12,Player 6 wins
[ ][*][ ][ ],8,8,Player 1 wins
[ ][*][ ][ ],8,8,Player 1 wins
[ ][*][ ][ ],8,8,Player 1 wins
[ ][*][ ][ ],8,6,Player 2 wins
[ ][*][ ][ ],8,6,Player 2 wins
[ ][*][ ][ ],8,6,Player 2 wins
[ ][*][ ][ ],8,6,Player 2 wins
[ ][*][ ][ ],8,6,Player 2 wins
[ ][*][ ][ ],8,7,Player 4 wins
[ ][*][ ][ ],8,7,Player 4 wins
[ ][*][ ][ ],8,7,Player 4 wins
[ ][*][ ][ ],8,7,Player 4 wins
[ ][*][ ][ ],8,7,Player 4 wins
[ ][*][ ][ ],8,8,Player 7 wins
[ ][*][ ][ ],8,8,Player 7 wins
[ ][*][ ][ ],8,8,Player 7 wins
[ ][*][ ][ ],8,5,Only action cards left
[ ][*][ ][ ],8,5,Only action cards left
[ ][*][ ][ ],8,5,Only action cards left
[ ][*][ ][ ],8,5,Only action cards left
[ ][*][ ][ ],8,6,Player 4 wins
[ ][*][ ][ ],8,6,Player 4 wins
[ ][*][ ][ ],8,6,Player 4 wins
[ ][*][ ][ ],8,10,Player 4 wins
[ ][*][ ][ ],8,10,Player 4 wins
[ ][*][ ][ ],8,10,Only action cards left
[ ][*][ ][ ],8,10,Only action cards left
[ ][*][ ][ ],8,9,Player 5 wins
[ ][*][ ][ ],8,9,Player 5 wins
[ ][*][ ][ ],8,9,Player 5 wins
